Source,Millenium - Headline - A8,Millenium - Headline - A18,Own calculations,Millenium - Headline - A12,Millenium - Headline - A12,Millenium - Headline - A12,Millenium - Headline - A35,Millenium - Headline - A35,Millenium - Headline - A50,Millenium - A14- Total production and construction,Millenium - Headline - A47,Millenium - Headline - A47,Millenium - Headline - A47,Millenium - A47 - J,Millenium - Headline - A47,Millenium - Headline - A31,Millenium - Headline - A32,"Mitchell (1988) Chapter XIV Table 1, page 719 ",Clark 2003,Clark 2003,Clark 2003,Jeffreys/Walters,Jeffreys/Walters,Jeffreys/Walters,,,,,,,,,,,,,
Year,GDP,POP,GDPPC,CONS,INV,GCONS,EXP,IMP,URATE,PROD,CPI,WPI,GDEFL,CDEFL,WAGE,STX,HOUSE,COMPONENTS / WEIGHTS,Parable,Ppasture,Pwood,Warable,Wpasture,Wwood,,,,,,,,,,,,,
1700,10364.95612,6575.830855,1.576220001,,,,191.5887159,225.4299264,,0.420758817,0.774667047,1.226102847,0.789197149,,0.219758536,0.838103472,,,59.40977723,49.83978952,22.27579861,0.353,0.353,0.294,,,,,,,,,,,,,
1701,11294.90602,6613.147072,1.707947199,,,,205.7304157,223.7314817,,0.470671577,0.673623519,1.238487725,0.750920969,,0.222759497,0.760166612,,,47.19310952,49.29058779,19.69786639,,,,,,,,,,,,,,,,
1702,11003.60122,6656.532324,1.653053073,,,,140.8895684,157.8009485,,0.425439176,0.666887284,1.288027234,0.749562777,,0.230144411,0.808735958,,,45.74782996,51.31555903,20.52589634,,,,,,,,,,,,,,,,
1703,10298.41545,6709.838579,1.53482313,,,,181.6334867,171.7745158,,0.389809346,0.633206108,1.288027234,0.742706306,,0.229749989,0.939760187,,,44.28475704,47.25288276,20.63237254,,,,,,,,,,,,,,,,
1704,12260.28171,6739.712138,1.819110588,,,,182.1938804,205.7048078,,0.492371593,0.660151049,1.263257479,0.75618789,,0.22669165,0.939760187,,,50.64388441,44.09656701,19.68641541,,,,,,,,,,,,,,,,
1705,11636.51251,6753.543748,1.723023193,,,,182.707633,179.6380913,,0.44557205,0.599524932,1.263257479,0.741973738,,0.225965773,0.809865489,,,45.26569705,42.49617449,18.35402369,,,,,,,,,,,,,,,,
1706,9854.314587,6773.57538,1.454817291,,,,184.2376692,156.8745241,,0.359153368,0.680359754,1.21371797,0.720735473,,0.228680219,0.736446705,,,47.31781751,45.04943729,17.64525352,,,,,,,,,,,,,,,,
1707,11071.25275,6804.4739,1.627054923,,,,190.3690355,164.7105301,,0.413612249,0.592788697,1.176563338,0.710164149,,0.228546049,0.804217883,,,46.38650058,42.7032346,18.90338157,,,,,,,,,,,,,,,,
1708,11784.40645,6834.3072,1.724301543,,,,194.4566131,181.3861685,,0.535228149,0.619733638,1.201333093,0.73378678,,0.233557183,0.885543286,,,56.41394323,42.49352255,18.71103253,,,,,,,,,,,,,,,,
1709,10209.25032,6856.886591,1.488904649,,,,194.9181138,174.1291777,,0.431810937,0.720777165,1.238487725,0.800757087,,0.214011204,0.878766147,,,74.33619235,43.0197359,19.48931419,,,,,,,,,,,,,,,,
1710,9281.871093,6883.353793,1.348451841,,,,192.676539,154.8286703,,0.365423059,0.821820693,1.312796988,0.825821494,,0.216695151,0.808735958,,,78.6158785,45.29581998,20.45160421,,,,,,,,,,,,,,,,
1711,10120.24099,6883.979613,1.470114898,,,,196.5663305,180.8843553,,0.372460166,0.909391751,1.34995162,0.766526268,,0.224675612,0.73192863,,,64.91558415,48.07379123,19.98791468,,,,,,,,,,,,,,,,
1712,10110.92366,6879.809085,1.469651779,,,,211.1857368,201.430533,,0.372460166,0.680359754,1.21371797,0.748332703,,0.225712066,0.761296143,,,56.67341683,46.07841035,21.65774928,,,,,,,,,,,,,,,,
1713,9676.896991,6894.065366,1.403656113,,,,227.1901979,224.3104969,,0.396258467,0.653414814,1.188948216,0.768478923,,0.226424388,0.856175772,,,56.48280307,46.05626664,20.59546333,,,,,,,,,,,,,,,,
1714,10644.65651,6920.761182,1.538075976,,,,263.8465386,228.8654167,,0.435167451,0.693832225,1.127023829,0.777716013,,0.232292728,0.884413754,,,65.51335156,44.6817449,20.59965493,,,,,,,,,,,,,,,,
1715,10345.93333,6931.369657,1.492624668,,,,228.2120923,217.7483244,,0.438307355,0.70056846,1.065099443,0.745695944,,0.237234021,0.944278262,,,55.34460259,43.97263905,20.00912311,,,,,,,,,,,,,,,,
1716,10737.30357,6974.287283,1.539555675,,,,232.3985628,223.8858858,,0.462528543,0.666887284,1.102254075,0.748660387,,0.234154234,0.998495215,,,57.67012057,46.5562716,18.43973459,,,,,,,,,,,,,,,,
1717,11342.67958,7022.230099,1.615253191,,,,263.6157882,245.0006409,,0.492872937,0.639942343,1.114638952,0.758886987,,0.238751919,1.123871889,,,55.50204067,45.69011674,18.81896852,,,,,,,,,,,,,,,,
1718,11983.21818,7070.234676,1.694882663,,,,209.6861359,257.4301676,,0.494435696,0.626469873,1.127023829,0.755168592,,0.237600594,1.199549685,,,50.57203007,46.11976322,18.70560712,,,,,,,,,,,,,,,,
1719,11772.10684,7118.301305,1.653780352,,,,225.3112308,207.1716464,,0.525328727,0.653414814,1.139408707,0.740871354,,0.230519383,1.189384004,,,51.22316406,46.54502786,19.29416705,,,,,,,,,,,,,,,,
1720,12522.96223,7099.290617,1.763973741,,,,227.8165203,235.0801801,,0.503734694,0.68709599,1.127023829,0.766607582,,0.23787846,2.41604214,,,59.71653641,48.26668757,19.6990089,,,,,,,,,,,,,,,,
1721,12034.41491,7095.216182,1.696130829,,,,237.3761774,228.0547954,,0.474607472,0.673623519,1.102254075,0.734221316,,0.231995888,1.025603665,,,53.97550762,46.56185442,18.69851904,,,,,,,,,,,,,,,,
1722,12162.75566,7104.851247,1.711894484,,,,272.4502301,246.1972723,,0.499333725,0.619733638,1.127023829,0.718987175,,0.222983918,0.82793779,,,47.29967558,42.63561438,19.58242196,,,,,,,,,,,,,,,,
1723,11870.5824,7133.191078,1.664133523,,,,243.8042228,251.1382022,,0.498261658,0.599524932,1.065099443,0.735380909,,0.242230268,0.859564315,,,49.80263138,42.21792357,19.03427545,,,,,,,,,,,,,,,,
1724,11752.06718,7160.333523,1.641273711,,,,250.5619115,285.4159033,,0.475052845,0.633206108,1.07748432,0.735272966,,0.229251043,0.934112632,,,54.84831132,44.09712663,19.33496906,,,,,,,,,,,,,,,,
1725,12058.67355,7188.768875,1.677432362,,,,279.5705264,273.8741999,,0.49208272,0.653414814,1.07748432,0.74951684,,0.222368732,1.102410994,,,58.30470046,44.85585188,19.82945235,,,,,,,,,,,,,,,,
1726,11686.43697,7245.550176,1.612912297,,,,253.5946303,257.7775768,,0.501923166,0.68709599,1.139408707,0.766500156,,0.230065024,1.024474185,,,61.37244403,44.56682731,20.93135607,,,,,,,,,,,,,,,,
1727,11615.52964,7284.926705,1.594460743,,,,239.8155382,262.4482995,,0.480100886,0.646678578,1.201333093,0.755773419,,0.228358388,1.067395925,,,59.85770883,45.66585643,19.25559802,,,,,,,,,,,,,,,,
1728,11969.96848,7218.325861,1.658274884,,,,287.0204662,292.1710809,,0.465991551,0.666887284,1.176563338,0.799012089,,0.22886021,1.114835739,,,74.20329267,46.02374501,20.31480285,,,,,,,,,,,,,,,,
1729,11304.75357,7109.255631,1.590145883,,,,271.5931573,291.0902525,,0.425362624,0.70056846,1.176563338,0.781887007,,0.231292436,1.093374843,,,67.23876415,48.37763763,20.54470667,,,,,,,,,,,,,,,,
1730,11563.50116,7027.564699,1.645449264,,,,281.8121012,300.315895,,0.457092918,0.639942343,1.21371797,0.731785614,,0.246672861,1.140814658,,,51.82553594,44.60862828,19.73749892,,,,,,,,,,,,,,,,
1731,11379.8006,7021.984128,1.620596173,,,,259.1985673,269.8982954,,0.447671476,0.592788697,1.176563338,0.724915527,,0.246908141,1.174700247,,,48.53422385,46.17006128,19.79122831,,,,,,,,,,,,,,,,
1732,12135.88571,7050.131843,1.721370037,,,,292.4266172,273.6039928,,0.464821103,0.599524932,1.114638952,0.699869221,,0.245718994,1.181477385,,,44.79588767,46.75585879,18.13559034,,,,,,,,,,,,,,,,
1733,12404.93597,7080.587597,1.751964198,,,,291.3387941,309.4643356,,0.487558105,0.572579991,1.065099443,0.705716879,,0.251821663,1.147591796,,,45.3929495,44.06635166,19.7669396,,,,,,,,,,,,,,,,
1734,12360.13621,7144.877102,1.729929855,,,,273.6039818,273.9128009,,0.486755503,0.592788697,1.065099443,0.708130356,,0.243739057,1.048194092,,,50.44760329,41.84941207,19.65337,,,,,,,,,,,,,,,,
1735,12066.90207,7200.517468,1.675838177,,,,307.5242827,314.9842807,,0.484068123,0.599524932,1.027944811,0.721809603,,0.246958945,1.091115832,,,56.06139794,41.72114661,18.38876398,,,,,,,,,,,,,,,,
1736,12963.83939,7250.000262,1.788115714,,,,319.852944,282.0962161,,0.486604652,0.586052462,1.015559934,0.716858793,,0.250766609,1.217621986,,,55.55705489,42.01392675,19.32515905,,,,,,,,,,,,,,,,
1737,12269.51863,7287.059358,1.683740728,,,,332.346427,273.0635786,,0.439180671,0.626469873,1.003175057,0.706569019,,0.24871065,1.241341893,,,53.61168324,44.17632365,18.92184027,,,,,,,,,,,,,,,,
1738,12498.73423,7314.183753,1.708835142,,,,336.1043612,287.152949,,0.48576665,0.612997402,1.003175057,0.696222056,,0.247641066,1.226658136,,,51.1427072,43.98045652,18.31357018,,,,,,,,,,,,,,,,
1739,12415.22126,7353.908997,1.688247879,,,,291.5365801,302.2073448,,0.476362495,0.599524932,1.07748432,0.70070022,,0.246267022,1.128389964,,,50.90129063,43.01311129,17.6390964,,,,,,,,,,,,,,,,
1740,12206.65102,7387.452282,1.652349221,,,,270.2086553,258.7812031,,0.462472428,0.673623519,1.102254075,0.756914387,,0.235329285,1.094504375,,,65.60426762,47.50121613,18.58148816,,,,,,,,,,,,,,,,
1741,12563.07551,7399.761718,1.697767575,,,,315.4686874,306.3376534,,0.478923975,0.727513401,1.201333093,0.766426984,,0.24268306,1.102410994,,,66.18490409,49.15786642,18.4701668,,,,,,,,,,,,,,,,
1742,12852.31246,7323.086088,1.755040471,,,,315.6335091,265.0731685,,0.473110675,0.666887284,1.201333093,0.74855224,,0.244497901,1.112576675,,,51.43967487,50.91002085,18.74224047,,,,,,,,,,,,,,,,
1743,12550.03954,7316.66118,1.715268649,,,,372.8266306,301.1651174,,0.475832052,0.633206108,1.127023829,0.739635011,,0.248059374,1.149850808,,,44.7310217,46.50758586,19.07573913,,,,,,,,,,,,,,,,
1744,12374.61666,7360.488416,1.681222217,,,,302.9752044,245.6182571,,0.482438027,0.565843756,1.21371797,0.734173308,,0.251558793,1.120483346,,,41.69141405,44.58443369,17.41416273,,,,,,,,,,,,,,,,
1745,12556.92482,7434.071658,1.689104625,,,,299.0524485,302.902163,,0.488471395,0.572579991,1.003175057,0.715516704,,0.249074455,1.110317664,,,45.09229857,43.53172198,19.27362006,,,,,,,,,,,,,,,,
1746,12951.39197,7478.831371,1.731740071,,,,354.9269966,239.5578978,,0.504111096,0.626469873,1.127023829,0.735165131,,0.251429171,1.02899226,,,49.83820571,44.28949961,18.63664539,,,,,,,,,,,,,,,,
1747,13541.55242,7512.326514,1.802577722,,,,322.2263761,274.7234222,,0.494647815,0.606261167,1.065099443,0.724218486,,0.246391815,1.014308503,,,46.69555654,45.29861366,18.24485869,,,,,,,,,,,,,,,,
1748,13396.66948,7530.771831,1.778923831,,,,367.255658,314.0578563,,0.533597183,0.633206108,1.102254075,0.738212576,,0.249791095,1.014308503,,,50.106821,45.25183526,15.56447113,,,,,,,,,,,,,,,,
1749,13317.1963,7578.169362,1.757310461,,,,417.9548054,305.6428351,,0.519749731,0.646678578,1.127023829,0.745989679,,0.247075615,1.084338693,,,53.02563202,45.81164436,18.65635474,,,,,,,,,,,,,,,,
1750,13510.22605,7638.744772,1.768644779,,,,418.6140921,300.0070869,,0.565206466,0.639942343,1.089869198,0.743178876,,0.249044452,1.129519496,,,50.58295944,46.11185724,20.09245406,,,,,,,,,,,,,,,,
1751,13217.92002,7695.963706,1.717513299,,,,409.3840783,306.6078605,,0.544926424,0.656782931,1.052714566,0.746911041,,0.249044452,1.154368883,,,53.29224178,47.43817255,18.87401909,,,,,,,,,,,,,,,,
1752,13868.93368,7754.33692,1.788538959,,,,385.5178996,304.5234057,,0.565592388,0.698884401,1.003175057,0.766725185,,0.249044452,1.201808749,,,58.32461846,48.22901939,21.02468713,,,,,,,,,,,,,,,,
1753,13992.01684,7820.612916,1.789120238,,,,404,333,,1,0.690464107,1.003175057,0.753460258,,0.249044452,1.215362974,,,59.17798622,45.73166557,21.083196,,,,,,,,,,,,,,,,
1754,13599.98924,7879.538443,1.725988056,,,,389,312,,1,0.682043813,1.102254075,0.747374416,,0.249044452,1.180347853,,,55.15789824,49.96303999,21.53388681,,,,,,,,,,,,,,,,
1755,14012.19753,7937.282094,1.765364688,,,,365,339,,1,0.648362637,1.127023829,0.734020819,,0.249044452,1.097892918,,,50.40406234,47.41592511,19.53541212,,,,,,,,,,,,,,,,
1756,13774.80803,8003.891683,1.721013799,,,,386,346,,1,0.698884401,1.151793584,0.7692,,0.249044452,1.010919908,,,59.16040012,45.62312326,18.66687056,,,,,,,,,,,,,,,,
1757,14568.21823,8042.966417,1.811299149,,,,407,357,,1,0.892551163,1.164178461,0.821364626,,0.233479174,1.026733197,,,79.59575783,49.36130808,19.71882622,,,,,,,,,,,,,,,,
1758,14770.86369,8069.601414,1.830432871,,,,416,325,,1,0.842029399,1.250872602,0.814810099,,0.233479174,1.038028411,,,67.71759735,52.78110721,19.35134304,,,,,,,,,,,,,,,,
1759,15004.52514,8103.874415,1.851524884,,,,460,344,,1,0.732565577,1.250872602,0.760582171,,0.249044452,0.947666857,,,52.55243308,50.37253415,19.23535179,,,,,,,,,,,,,,,,
1760,15440.56163,8157.051622,1.892909637,,,,484,380,4,1,0.673623519,1.263257479,0.764790947,,0.241261813,0.937501175,,,51.73970079,48.22574212,20.66441884,,,,,,,,,,,,,,,,
1761,16055.1976,8217.836337,1.953701308,,,,490,330,3,1,0.665203225,1.250872602,0.748693028,,0.241261813,0.902486055,,,48.40762186,47.07616727,17.85662923,,,,,,,,,,,,,,,,
1762,15608.59775,8254.930296,1.890821265,,,,453,342,4,1,0.690464107,1.263257479,0.763622583,,0.241261813,0.856175772,,,55.97994735,47.04291533,18.68987297,,,,,,,,,,,,,,,,
1763,15557.34901,8245.856114,1.886686936,,,,484,432,5,1,0.707304695,1.263257479,0.80495726,,0.272392369,1.061748318,,,66.61224214,48.43050407,18.67619699,,,,,,,,,,,,,,,,
1764,15550.73386,8291.959723,1.875399107,,,,536,401,5,1,0.774667047,1.250872602,0.812934558,,0.26460973,0.983811458,,,66.70753806,49.44372779,19.73648247,,,,,,,,,,,,,,,,
1765,15424.64536,8360.668321,1.844905786,,,,480,424,5,1,0.816768517,1.226102847,0.82155864,,0.26460973,1.093374843,,,71.96812685,50.49959992,22.50423075,,,,,,,,,,,,,,,,
1766,15630.70139,8404.488061,1.859804104,,,,464,444,5,1,0.816768517,1.226102847,0.830086538,,0.26460973,1.146462264,,,72.7287939,52.89350455,19.65526664,,,,,,,,,,,,,,,,
1767,15738.35904,8432.198303,1.866459786,,,,457,466,5,1,0.943072927,1.226102847,0.855990444,,0.26460973,1.241341893,,,78.14152038,52.55842534,19.61254328,,,,,,,,,,,,,,,,
1768,15883.31607,8461.294514,1.877173291,,,,498,459,4,1,0.917812045,1.21371797,0.827631971,,0.287957647,1.303465464,,,73.57304464,50.93395043,20.4267706,,,,,,,,,,,,,,,,
1769,16780.8685,8521.707446,1.96919087,,,,443,460,3,1,0.791507635,1.139408707,0.796269623,,0.287957647,1.258284713,,,62.70480528,50.37352992,20.32078644,,,,,,,,,,,,,,,,
1770,16322.37247,8585.970206,1.901051608,,,,470,472,4,1,0.825188811,1.164178461,0.802035715,,0.287957647,1.165664096,,,63.41559089,51.88767272,21.35447511,,,,,,,,,,,,,,,,
1771,16627.29627,8645.359078,1.923262657,,,,564,495,4,1,0.87441374,1.164178461,0.838276851,,0.291097862,1.187124992,,,77.11838375,53.72430722,20.33295207,,,,,,,,,,,,,,,,
1772,16202.55259,8714.826753,1.859193883,,,,533,514,4,1,0.916478679,1.21371797,0.865147879,,0.293610033,1.211974379,,,82.63471046,58.31773177,21.78113711,,,,,,,,,,,,,,,,
1773,16491.44735,8786.893571,1.876823386,,,,503,453,4,1,0.920058674,1.226102847,0.865648165,,0.293610033,1.121612826,,,86.10806375,59.90866469,23.78382731,,,,,,,,,,,,,,,,
1774,16124.60234,8855.338966,1.820890471,,,,531,512,5,1,0.906633694,1.21371797,0.88113702,,0.294866119,1.145332733,,,86.52941947,56.98292973,21.26780283,,,,,,,,,,,,,,,,
1775,16639.77874,8951.25441,1.858932612,,,,511,524,4,1,0.898578705,1.21371797,0.886879552,,0.294552097,1.180347853,,,81.5763912,56.59762593,22.90250573,,,,,,,,,,,,,,,,
1776,17178.7502,9039.806348,1.900344934,,,,463,424,4,1,0.841298788,1.250872602,0.870020146,,0.294552097,1.178088842,,,69.04195373,58.87081141,22.69566245,,,,,,,,,,,,,,,,
1777,17675.69206,9130.945662,1.935800816,,,,418,398,3,1,0.877993735,1.263257479,0.893455444,,0.302088612,1.137426114,,,76.15136612,58.72747569,22.90349055,,,,,,,,,,,,,,,,
1778,17552.40923,9229.637577,1.901744146,,,,385,374,4,1,0.891418715,1.288027234,0.894933806,,0.306484911,0.986070521,,,70.60290638,57.69932223,23.95052693,,,,,,,,,,,,,,,,
1779,17504.36523,9319.743335,1.8782025,,,,356,331,5,1,0.845773781,1.362336497,0.868001844,,0.307740997,0.954443944,,,60.50625618,55.83446283,23.11040213,,,,,,,,,,,,,,,,
1780,18304.07141,9376.474871,1.952127176,,,,407,361,5,1,0.854723768,1.399491129,0.864418248,,0.311195233,0.875377604,,,60.73803097,55.66437695,20.47621206,,,,,,,,,,,,,,,,
1781,18825.50868,9482.938488,1.985197806,,,,325,395,4,1,0.938853647,1.362336497,0.96995176,,0.322814026,0.848269154,,,69.53122036,54.62351161,20.6966805,,,,,,,,,,,,,,,,
1782,18637.94622,9561.017354,1.949368517,,,,388,301,4,1,0.945118638,1.48618527,0.974232316,,0.321871961,0.829067321,,,74.87135178,54.53586654,19.92502192,,,,,,,,,,,,,,,,
1783,18542.01166,9589.69489,1.933535099,,,,436,402,4,1,0.947803634,1.449030638,0.955148651,,0.316219576,0.902486055,,,88.878806,58.69222552,19.32516872,,,,,,,,,,,,,,,,
1784,18615.16217,9685.36963,1.92198779,,,,458,531,4,1,0.900368703,1.337566743,0.918309611,,0.311509254,0.791793137,,,87.4334451,60.88890502,20.1811061,,,,,,,,,,,,,,,,
1785,18485.42762,9781.149375,1.889903416,,,,488,560,5,1,0.860988759,1.325181865,0.921282152,,0.311823276,0.884413754,,,73.87470695,61.93409915,19.92568942,,,,,,,,,,,,,,,,
1786,18808.77065,9889.394771,1.90191322,,,,506,535,4,1,0.855618767,1.399491129,0.973837851,,0.315905554,1.024474185,,,75.92379436,62.73419902,20.33334857,,,,,,,,,,,,,,,,
1787,18495.65163,10008.85146,1.847929475,,,,524,619,5,1,0.870833745,1.374721374,0.96832982,,0.317789683,1.059489254,,,74.76494725,63.4155327,20.30896319,,,,,,,,,,,,,,,,
1788,18453.28916,10116.05376,1.824158866,,,,532,638,5,1,0.884258726,1.399491129,0.936724582,,0.32375609,1.109188132,,,75.2113576,61.20968649,21.49560133,,,,,,,,,,,,,,,,
1789,18866.27886,10252.96358,1.84008055,,,,590,641,5,1,0.88157373,1.325181865,0.92272217,,0.32815239,1.135167051,,,81.82089477,63.64542862,20.94435847,,,,,,,,,,,,,,,,
1790,20298.11757,10373.92315,1.956648153,,,,609,684,4,1,0.938853647,1.325181865,0.945995053,,0.338515097,1.139685178,,,83.41539588,65.64975587,21.73307568,,,,,,,,,,,,,,,,
1791,20385.06969,10507.29896,1.940086578,,,,689,706,4,1,0.928113663,1.325181865,0.950553477,,0.344481504,1.217621986,,,80.5858376,63.47955566,22.30927084,,,,,,,,,,,,,,,,
1792,21204.28567,10632.24113,1.994338296,,,,746,729,4,1,0.906633694,1.301047351,1.006167676,,0.351703997,1.346387203,,,77.28067309,67.9053606,21.10230603,,,,,,,,,,,,,,,,
1793,20860.44995,10748.67594,1.940746009,,,,573,660,5,1,0.962123614,1.427014741,0.995793942,,0.368347132,1.172441235,,,87.13647489,68.80412699,22.12437241,,,,,,,,,,,,,,,,
1794,20185.32004,10850.47587,1.860316569,,,,734,766,8,1,0.991658571,1.455582125,1.005691726,,0.384676246,1.076432075,,,94.51060896,70.37346161,22.26041135,,,,,,,,,,,,,,,,
1795,22377.81829,10978.22331,2.038382502,,,,717,775,5,1,1.147388347,1.697912353,1.105885375,,0.412310132,1.056100711,,,121.1660109,75.09609601,22.4892929,,,,,,,,,,,,,,,,
1796,22779.4053,11093.80539,2.053344592,,,,874,797,5,1,1.175133307,1.716136374,1.137886753,,0.431151417,1.071914,,,117.1301182,81.62065461,22.7405989,,,,,,,,,,,,,,,,
1797,22614.07058,11242.65973,2.011452016,,,,872,703,5,1,1.057888476,1.568866581,1.148999011,,0.43837391,0.861823379,,,88.11558762,86.05810696,23.79236724,,,,,,,,,,,,,,,,
1798,22831.42121,11376.89441,2.00682369,,,,940,934,5,1,1.072208455,1.594601854,1.199837598,,0.453132917,0.840362483,,,83.864428,77.61372352,24.13007107,,,,,,,,,,,,,,,,
1799,23431.45953,11514.92837,2.034876708,,,,930,940,5,1,1.296853131,1.841364952,1.293999422,,0.475114417,0.982681926,,,115.1252651,81.8941584,25.32561477,,,,,,,,,,,,,,,,
1800,24573.50606,11595.50599,2.119226715,,,,1'028,1'037,4,1,1.68617757,2.230964973,1.408475927,,0.502434281,1.104670057,,,179.3166624,93.88518382,25.11986142,,,,,,,,,,,,,,,,
1801,24794.4262,11683.62634,2.122151588,,,,1'014,1'079,4,1,1.594887702,2.300536405,1.489699076,,0.503376345,1.105799589,,,187.6272865,104.1722656,26.07167106,,,,,,,,,,,,,,,,
1802,25082.05001,11788.06972,2.1277487,,,,1'166,1'078,5,1,1.230623227,1.805532586,1.275038648,,0.49332766,1.214233442,,,105.7652601,103.2631499,25.3253995,,,,,,,,,,,,,,,,
1803,24557.00681,11928.78412,2.058634523,,,,922,999,7,1,1.213618251,1.826465583,1.28452077,,0.502434281,1.031251272,,,98.92220665,102.917976,27.86116615,,,,,,,,,,,,,,,,
